20240524;124100;3440;3440;3440;3440;1
20240524;124400;3442.95;3442.95;3442.95;3442.95;1
20240524;125100;3444.8;3444.8;3444.8;3444.8;3
20240524;125500;3446;3446;3446;3446;1
20240524;125900;3445.85;3445.85;3445.85;3445.85;1
20240524;130000;3445.45;3445.45;3445.45;3445.45;1
20240524;130300;3443.75;3443.75;3443.75;3443.75;1
20240524;130400;3443.05;3443.05;3443;3443;6
20240524;130500;3443.1;3443.1;3443.05;3443.05;8
20240524;130700;3444;3444;3444;3444;11
20240524;130800;3444;3444;3444;3444;4
20240524;131000;3444.3;3444.3;3444.3;3444.3;1
20240524;131100;3443.4;3443.4;3443.4;3443.4;3
20240524;131500;3440;3440;3440;3440;2
20240524;131600;3440;3440;3439.95;3439.95;9
20240524;131900;3439.4;3439.4;3439.4;3439.4;1
20240524;132300;3436.25;3436.25;3436.25;3436.25;2
20240524;132400;3436.25;3436.25;3435.5;3435.5;4
20240524;132500;3435;3435;3434;3434.1;6
20240524;132600;3435.3;3437.1;3435.3;3437.1;10
20240524;132700;3435.9;3436.45;3435.9;3436.45;2
20240524;132800;3437.05;3437.6;3437.05;3437.6;2
20240524;133000;3436;3436;3436;3436;1
20240524;133200;3435.45;3435.45;3435.45;3435.45;1
20240524;133300;3435;3435;3434.05;3434.05;3
20240524;133600;3433.5;3433.5;3428.5;3428.5;49
20240524;133700;3428.45;3428.45;3428;3428;5
20240524;133800;3427.8;3429.5;3427.75;3429.5;9
20240524;133900;3428.9;3430.8;3427.75;3429.6;24
20240524;134000;3430.4;3431.4;3430.4;3431.4;9
20240524;134300;3431.4;3431.4;3431.4;3431.4;2
20240524;134400;3431.4;3432.1;3431.4;3432.1;3
20240524;134500;3432.65;3434.1;3432.65;3434.1;7
20240524;134700;3432.9;3433.5;3432.9;3433.5;2
20240524;134900;3433.45;3433.45;3433.45;3433.45;1
20240524;135100;3433.35;3433.35;3433.1;3433.1;10
20240524;135200;3433.7;3433.7;3433.7;3433.7;1
20240524;135400;3434.2;3434.2;3434.2;3434.2;1
20240524;135700;3434.25;3434.25;3434.25;3434.25;1
20240524;140500;3434.65;3435.4;3434.65;3435.4;10
20240524;140700;3433.95;3434.45;3433.6;3433.6;3
20240524;140800;3433.5;3433.5;3433;3433;16
20240524;140900;3432.35;3432.35;3432.3;3432.3;2
20240524;141100;3430.9;3430.9;3430.9;3430.9;3
20240524;141200;3430.9;3430.9;3430.6;3430.6;2
20240524;141300;3430;3430;3427.55;3427.55;28
20240524;141400;3427.55;3427.55;3427.55;3427.55;2
20240524;141500;3430.4;3430.4;3430.4;3430.4;1
20240524;141600;3428.65;3428.65;3428.65;3428.65;1
20240524;141800;3427.6;3427.6;3427.6;3427.6;1
20240524;141900;3427.4;3427.45;3427.4;3427.45;4
20240524;142000;3427.2;3427.75;3425;3425.2;25
20240524;142100;3426.9;3426.9;3426.9;3426.9;1
20240524;142200;3425;3425;3423.3;3423.3;18
20240524;142300;3423.5;3423.5;3422;3422;11
20240524;142400;3422;3422;3420.9;3421.05;18
20240524;142500;3421.55;3421.55;3421.55;3421.55;2
20240524;142600;3420.5;3420.5;3420.3;3420.3;3
20240524;142700;3420.9;3420.9;3419.5;3420;20
20240524;142800;3420;3420;3419;3419.5;25
20240524;142900;3418.8;3419.75;3418.3;3419.75;5
